VariableName,Value,ValueLabel
Core Based Statistical Area (CBSA) (HD2017),18140,"Columbus, OH"
Core Based Statistical Area (CBSA) (HD2017),18700,"Corvallis, OR"
Core Based Statistical Area (CBSA) (HD2017),19100,"Dallas-Fort Worth-Arlington, TX"
Core Based Statistical Area (CBSA) (HD2017),21340,"El Paso, TX"
Core Based Statistical Area (CBSA) (HD2017),21660,"Eugene, OR"
Core Based Statistical Area (CBSA) (HD2017),22220,"Fayetteville-Springdale-Rogers, AR-MO"
Core Based Statistical Area (CBSA) (HD2017),22660,"Fort Collins, CO"
Core Based Statistical Area (CBSA) (HD2017),23420,"Fresno, CA"
Core Based Statistical Area (CBSA) (HD2017),23540,"Gainesville, FL"
Core Based Statistical Area (CBSA) (HD2017),24780,"Greenville, NC"
Core Based Statistical Area (CBSA) (HD2017),25620,"Hattiesburg, MS"
Core Based Statistical Area (CBSA) (HD2017),26420,"Houston-The Woodlands-Sugar Land, TX"
Core Based Statistical Area (CBSA) (HD2017),26580,"Huntington-Ashland, WV-KY-OH"
Core Based Statistical Area (CBSA) (HD2017),26980,"Iowa City, IA"
Core Based Statistical Area (CBSA) (HD2017),27860,"Jonesboro, AR"
Core Based Statistical Area (CBSA) (HD2017),28020,"Kalamazoo-Portage, MI"
Core Based Statistical Area (CBSA) (HD2017),28940,"Knoxville, TN"
Core Based Statistical Area (CBSA) (HD2017),29180,"Lafayette, LA"
Core Based Statistical Area (CBSA) (HD2017),29200,"Lafayette-West Lafayette, IN"
Core Based Statistical Area (CBSA) (HD2017),29620,"Lansing-East Lansing, MI"
Core Based Statistical Area (CBSA) (HD2017),29660,"Laramie, WY"
Core Based Statistical Area (CBSA) (HD2017),29820,"Las Vegas-Henderson-Paradise, NV"
Core Based Statistical Area (CBSA) (HD2017),29940,"Lawrence, KS"
Core Based Statistical Area (CBSA) (HD2017),30460,"Lexington-Fayette, KY"
Core Based Statistical Area (CBSA) (HD2017),30700,"Lincoln, NE"
Core Based Statistical Area (CBSA) (HD2017),30780,"Little Rock-North Little Rock-Conway, AR"
Core Based Statistical Area (CBSA) (HD2017),30860,"Logan, UT-ID"
Core Based Statistical Area (CBSA) (HD2017),31080,"Los Angeles-Long Beach-Anaheim, CA"
Core Based Statistical Area (CBSA) (HD2017),31180,"Lubbock, TX"
Core Based Statistical Area (CBSA) (HD2017),31540,"Madison, WI"
Core Based Statistical Area (CBSA) (HD2017),31740,"Manhattan, KS"
Core Based Statistical Area (CBSA) (HD2017),32820,"Memphis, TN-MS-AR"
Core Based Statistical Area (CBSA) (HD2017),33100,"Miami-Fort Lauderdale-West Palm Beach, FL"
Core Based Statistical Area (CBSA) (HD2017),33460,"Minneapolis-St. Paul-Bloomington, MN-WI"
Core Based Statistical Area (CBSA) (HD2017),33660,"Mobile, AL"
Core Based Statistical Area (CBSA) (HD2017),33740,"Monroe, LA"
Core Based Statistical Area (CBSA) (HD2017),34060,"Morgantown, WV"
Core Based Statistical Area (CBSA) (HD2017),34380,"Mount Pleasant, MI"
Core Based Statistical Area (CBSA) (HD2017),34620,"Muncie, IN"
Core Based Statistical Area (CBSA) (HD2017),34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC"
Core Based Statistical Area (CBSA) (HD2017),34980,"Nashville-Davidson--Murfreesboro--Franklin, TN"
Core Based Statistical Area (CBSA) (HD2017),35380,"New Orleans-Metairie, LA"
Core Based Statistical Area (CBSA) (HD2017),35620,"New York-Newark-Jersey City, NY-NJ-PA"
Core Based Statistical Area (CBSA) (HD2017),36420,"Oklahoma City, OK"
Core Based Statistical Area (CBSA) (HD2017),36740,"Orlando-Kissimmee-Sanford, FL"
Core Based Statistical Area (CBSA) (HD2017),37060,"Oxford, MS"
Core Based Statistical Area (CBSA) (HD2017),37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD"
Core Based Statistical Area (CBSA) (HD2017),38060,"Phoenix-Mesa-Scottsdale, AZ"
Core Based Statistical Area (CBSA) (HD2017),39420,"Pullman, WA"
Core Based Statistical Area (CBSA) (HD2017),39900,"Reno, NV"
Core Based Statistical Area (CBSA) (HD2017),40820,"Ruston, LA"
Core Based Statistical Area (CBSA) (HD2017),41620,"Salt Lake City, UT"
Core Based Statistical Area (CBSA) (HD2017),41700,"San Antonio-New Braunfels, TX"
Core Based Statistical Area (CBSA) (HD2017),41740,"San Diego-Carlsbad, CA"
Core Based Statistical Area (CBSA) (HD2017),41860,"San Francisco-Oakland-Hayward, CA"
Core Based Statistical Area (CBSA) (HD2017),41940,"San Jose-Sunnyvale-Santa Clara, CA"
Core Based Statistical Area (CBSA) (HD2017),42660,"Seattle-Tacoma-Bellevue, WA"
Core Based Statistical Area (CBSA) (HD2017),43780,"South Bend-Mishawaka, IN-MI"
Core Based Statistical Area (CBSA) (HD2017),44260,"Starkville, MS"
Core Based Statistical Area (CBSA) (HD2017),44340,"Statesboro, GA"
Core Based Statistical Area (CBSA) (HD2017),44660,"Stillwater, OK"
Core Based Statistical Area (CBSA) (HD2017),45300,"Tampa-St. Petersburg-Clearwater, FL"
Core Based Statistical Area (CBSA) (HD2017),45780,"Toledo, OH"
Core Based Statistical Area (CBSA) (HD2017),45980,"Troy, AL"
Core Based Statistical Area (CBSA) (HD2017),46060,"Tucson, AZ"
Core Based Statistical Area (CBSA) (HD2017),46140,"Tulsa, OK"
Core Based Statistical Area (CBSA) (HD2017),46220,"Tuscaloosa, AL"
Core Based Statistical Area (CBSA) (HD2017),47260,"Virginia Beach-Norfolk-Newport News, VA-NC"
Core Based Statistical Area (CBSA) (HD2017),47380,"Waco, TX"
Core Based Statistical Area (CBSA) (HD2017),47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV"
Core Based Statistical Area (CBSA) (HD2017),48620,"Wichita, KS"
CBSA Type Metropolitan or Micropolitan (HD2017),1,Metropolitan Statistical Area 
CBSA Type Metropolitan or Micropolitan (HD2017),2,Micropolitan Statistical Area
Combined Statistical Area (CSA) (HD2017),106,"Albuquerque-Santa Fe-Las Vegas, NM"
Combined Statistical Area (CSA) (HD2017),122,"Atlanta--Athens-Clarke County--Sandy Springs, GA"
Combined Statistical Area (CSA) (HD2017),142,"Birmingham-Hoover-Talladega, AL"
Combined Statistical Area (CSA) (HD2017),144,"Bloomington-Bedford, IN"
Combined Statistical Area (CSA) (HD2017),147,"Boise City-Mountain Home-Ontario, ID-OR"
Combined Statistical Area (CSA) (HD2017),150,"Bowling Green-Glasgow, KY"
Combined Statistical Area (CSA) (HD2017),160,"Buffalo-Cheektowaga, NY"
Combined Statistical Area (CSA) (HD2017),168,"Cedar Rapids-Iowa City, IA"
Combined Statistical Area (CSA) (HD2017),170,"Charleston-Huntington-Ashland, WV-OH-KY"
Combined Statistical Area (CSA) (HD2017),172,"Charlotte-Concord, NC-SC"
Combined Statistical Area (CSA) (HD2017),176,"Chicago-Naperville, IL-IN-WI"
Combined Statistical Area (CSA) (HD2017),178,"Cincinnati-Wilmington-Maysville, OH-KY-IN"
Combined Statistical Area (CSA) (HD2017),184,"Cleveland-Akron-Canton, OH"
Combined Statistical Area (CSA) (HD2017),190,"Columbia-Moberly-Mexico, MO"
Combined Statistical Area (CSA) (HD2017),192,"Columbia-Orangeburg-Newberry, SC"
Combined Statistical Area (CSA) (HD2017),194,"Columbus-Auburn-Opelika, GA-AL"
Combined Statistical Area (CSA) (HD2017),198,"Columbus-Marion-Zanesville, OH"
Combined Statistical Area (CSA) (HD2017),206,"Dallas-Fort Worth, TX-OK"
Combined Statistical Area (CSA) (HD2017),216,"Denver-Aurora, CO"
Combined Statistical Area (CSA) (HD2017),218,"Des Moines-Ames-West Des Moines, IA"
Combined Statistical Area (CSA) (HD2017),220,"Detroit-Warren-Ann Arbor, MI"
Combined Statistical Area (CSA) (HD2017),238,"El Paso-Las Cruces, TX-NM"
Combined Statistical Area (CSA) (HD2017),260,"Fresno-Madera, CA"
Combined Statistical Area (CSA) (HD2017),264,"Gainesville-Lake City, FL"
Combined Statistical Area (CSA) (HD2017),274,"Greenville-Washington, NC"
Combined Statistical Area (CSA) (HD2017),288,"Houston-The Woodlands, TX"
Combined Statistical Area (CSA) (HD2017),294,"Indianapolis-Carmel-Muncie, IN"
Combined Statistical Area (CSA) (HD2017),308,"Jonesboro-Paragould, AR"
Combined Statistical Area (CSA) (HD2017),310,"Kalamazoo-Battle Creek-Portage, MI"
Combined Statistical Area (CSA) (HD2017),312,"Kansas City-Overland Park-Kansas City, MO-KS"
Combined Statistical Area (CSA) (HD2017),314,"Knoxville-Morristown-Sevierville, TN"
Combined Statistical Area (CSA) (HD2017),318,"Lafayette-Opelousas-Morgan City, LA"
Combined Statistical Area (CSA) (HD2017),320,"Lafayette-West Lafayette-Frankfort, IN"
Combined Statistical Area (CSA) (HD2017),330,"Lansing-East Lansing-Owosso, MI"
Combined Statistical Area (CSA) (HD2017),332,"Las Vegas-Henderson, NV-AZ"
Combined Statistical Area (CSA) (HD2017),336,"Lexington-Fayette--Richmond--Frankfort, KY"
Combined Statistical Area (CSA) (HD2017),339,"Lincoln-Beatrice, NE"
Combined Statistical Area (CSA) (HD2017),340,"Little Rock-North Little Rock, AR"
Combined Statistical Area (CSA) (HD2017),348,"Los Angeles-Long Beach, CA"
Combined Statistical Area (CSA) (HD2017),352,"Lubbock-Levelland, TX"
Combined Statistical Area (CSA) (HD2017),357,"Madison-Janesville-Beloit, WI"
Combined Statistical Area (CSA) (HD2017),358,"Manhattan-Junction City, KS"
Combined Statistical Area (CSA) (HD2017),368,"Memphis-Forrest City, TN-MS-AR"
Combined Statistical Area (CSA) (HD2017),370,"Miami-Fort Lauderdale-Port St. Lucie, FL"
Combined Statistical Area (CSA) (HD2017),378,"Minneapolis-St. Paul, MN-WI"
Combined Statistical Area (CSA) (HD2017),380,"Mobile-Daphne-Fairhope, AL"
Combined Statistical Area (CSA) (HD2017),384,"Monroe-Ruston-Bastrop, LA"
Combined Statistical Area (CSA) (HD2017),390,"Morgantown-Fairmont, WV"
Combined Statistical Area (CSA) (HD2017),394,"Mount Pleasant-Alma, MI"
Combined Statistical Area (CSA) (HD2017),396,"Myrtle Beach-Conway, SC-NC"
Combined Statistical Area (CSA) (HD2017),400,"Nashville-Davidson--Murfreesboro, TN"
Combined Statistical Area (CSA) (HD2017),406,"New Orleans-Metairie-Hammond, LA-MS"
Combined Statistical Area (CSA) (HD2017),408,"New York-Newark, NY-NJ-CT-PA"
Combined Statistical Area (CSA) (HD2017),416,"Oklahoma City-Shawnee, OK"
Combined Statistical Area (CSA) (HD2017),422,"Orlando-Deltona-Daytona Beach, FL"
Combined Statistical Area (CSA) (HD2017),428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD"
Combined Statistical Area (CSA) (HD2017),440,"Portland-Vancouver-Salem, OR-WA"
Combined Statistical Area (CSA) (HD2017),446,"Pullman-Moscow, WA-ID"
Combined Statistical Area (CSA) (HD2017),456,"Reno-Carson City-Fernley, NV"
Combined Statistical Area (CSA) (HD2017),482,"Salt Lake City-Provo-Orem, UT"
Combined Statistical Area (CSA) (HD2017),488,"San Jose-San Francisco-Oakland, CA"
Combined Statistical Area (CSA) (HD2017),496,"Savannah-Hinesville-Statesboro, GA"
Combined Statistical Area (CSA) (HD2017),500,"Seattle-Tacoma, WA"
Combined Statistical Area (CSA) (HD2017),515,"South Bend-Elkhart-Mishawaka, IN-MI"
Combined Statistical Area (CSA) (HD2017),534,"Toledo-Port Clinton, OH"
Combined Statistical Area (CSA) (HD2017),536,"Tucson-Nogales, AZ"
Combined Statistical Area (CSA) (HD2017),538,"Tulsa-Muskogee-Bartlesville, OK"
Combined Statistical Area (CSA) (HD2017),545,"Virginia Beach-Norfolk, VA-NC"
Combined Statistical Area (CSA) (HD2017),548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA"
Combined Statistical Area (CSA) (HD2017),556,"Wichita-Arkansas City-Winfield, KS"
Combined Statistical Area (CSA) (HD2017),-2,Not applicable
New England City and Town Area (NECTA) (HD2017),-2,Not applicable
Fips County code (HD2017),1073,"Jefferson County, AL"
Fips County code (HD2017),1081,"Lee County, AL"
Fips County code (HD2017),1097,"Mobile County, AL"
Fips County code (HD2017),1109,"Pike County, AL"
Fips County code (HD2017),1125,"Tuscaloosa County, AL"
Fips County code (HD2017),4013,"Maricopa County, AZ"
Fips County code (HD2017),4019,"Pima County, AZ"
Fips County code (HD2017),5031,"Craighead County, AR"
Fips County code (HD2017),5119,"Pulaski County, AR"
Fips County code (HD2017),5143,"Washington County, AR"
Fips County code (HD2017),6001,"Alameda County, CA"
Fips County code (HD2017),6019,"Fresno County, CA"
Fips County code (HD2017),6037,"Los Angeles County, CA"
Fips County code (HD2017),6073,"San Diego County, CA"
Fips County code (HD2017),6085,"Santa Clara County, CA"
Fips County code (HD2017),8013,"Boulder County, CO"
Fips County code (HD2017),8041,"El Paso County, CO"
Fips County code (HD2017),8069,"Larimer County, CO"
Fips County code (HD2017),12001,"Alachua County, FL"
Fips County code (HD2017),12057,"Hillsborough County, FL"
Fips County code (HD2017),12086,"Miami-Dade County, FL"
Fips County code (HD2017),12095,"Orange County, FL"
Fips County code (HD2017),12099,"Palm Beach County, FL"
Fips County code (HD2017),13031,"Bulloch County, GA"
Fips County code (HD2017),13059,"Clarke County, GA"
Fips County code (HD2017),13121,"Fulton County, GA"
Fips County code (HD2017),16001,"Ada County, ID"
Fips County code (HD2017),17019,"Champaign County, IL"
Fips County code (HD2017),17031,"Cook County, IL"
Fips County code (HD2017),17037,"DeKalb County, IL"
Fips County code (HD2017),18035,"Delaware County, IN"
Fips County code (HD2017),18105,"Monroe County, IN"
Fips County code (HD2017),18141,"St. Joseph County, IN"
Fips County code (HD2017),18157,"Tippecanoe County, IN"
Fips County code (HD2017),19103,"Johnson County, IA"
Fips County code (HD2017),19169,"Story County, IA"
Fips County code (HD2017),20045,"Douglas County, KS"
Fips County code (HD2017),20161,"Riley County, KS"
Fips County code (HD2017),20173,"Sedgwick County, KS"
Fips County code (HD2017),21067,"Fayette County, KY"
Fips County code (HD2017),21227,"Warren County, KY"
Fips County code (HD2017),22033,"East Baton Rouge Parish, LA"
Fips County code (HD2017),22055,"Lafayette Parish, LA"
Fips County code (HD2017),22061,"Lincoln Parish, LA"
Fips County code (HD2017),22071,"Orleans Parish, LA"
Fips County code (HD2017),22073,"Ouachita Parish, LA"
Fips County code (HD2017),24033,"Prince George's County, MD"
Fips County code (HD2017),26065,"Ingham County, MI"
Fips County code (HD2017),26073,"Isabella County, MI"
Fips County code (HD2017),26077,"Kalamazoo County, MI"
Fips County code (HD2017),26161,"Washtenaw County, MI"
Fips County code (HD2017),27053,"Hennepin County, MN"
Fips County code (HD2017),28035,"Forrest County, MS"
Fips County code (HD2017),28071,"Lafayette County, MS"
Fips County code (HD2017),28105,"Oktibbeha County, MS"
Fips County code (HD2017),29019,"Boone County, MO"
Fips County code (HD2017),31109,"Lancaster County, NE"
Fips County code (HD2017),32003,"Clark County, NV"
Fips County code (HD2017),32031,"Washoe County, NV"
Fips County code (HD2017),34023,"Middlesex County, NJ"
Fips County code (HD2017),35001,"Bernalillo County, NM"
Fips County code (HD2017),36029,"Erie County, NY"
Fips County code (HD2017),37119,"Mecklenburg County, NC"
Fips County code (HD2017),37147,"Pitt County, NC"
Fips County code (HD2017),37189,"Watauga County, NC"
Fips County code (HD2017),39009,"Athens County, OH"
Fips County code (HD2017),39017,"Butler County, OH"
Fips County code (HD2017),39049,"Franklin County, OH"
Fips County code (HD2017),39061,"Hamilton County, OH"
Fips County code (HD2017),39095,"Lucas County, OH"
Fips County code (HD2017),39133,"Portage County, OH"
Fips County code (HD2017),39153,"Summit County, OH"
Fips County code (HD2017),39173,"Wood County, OH"
Fips County code (HD2017),40027,"Cleveland County, OK"
Fips County code (HD2017),40119,"Payne County, OK"
Fips County code (HD2017),40143,"Tulsa County, OK"
Fips County code (HD2017),41003,"Benton County, OR"
Fips County code (HD2017),41039,"Lane County, OR"
Fips County code (HD2017),42101,"Philadelphia County, PA"
Fips County code (HD2017),45051,"Horry County, SC"
Fips County code (HD2017),45079,"Richland County, SC"
Fips County code (HD2017),47037,"Davidson County, TN"
Fips County code (HD2017),47093,"Knox County, TN"
Fips County code (HD2017),47149,"Rutherford County, TN"
Fips County code (HD2017),47157,"Shelby County, TN"
Fips County code (HD2017),48029,"Bexar County, TX"
Fips County code (HD2017),48041,"Brazos County, TX"
Fips County code (HD2017),48113,"Dallas County, TX"
Fips County code (HD2017),48121,"Denton County, TX"
Fips County code (HD2017),48141,"El Paso County, TX"
Fips County code (HD2017),48201,"Harris County, TX"
Fips County code (HD2017),48209,"Hays County, TX"
Fips County code (HD2017),48303,"Lubbock County, TX"
